,nLastTradedPrice
40651,1207.28551951
40652,1207.28548152
40653,1207.28548152
40654,1207.28542697
40655,1207.28543313
40656,1207.2853602
40657,1207.2853602
40658,1207.2853602
40659,1207.2853602
40660,1207.28526822
40661,1207.28526822
40662,1207.28526822
40663,1207.28526822
40664,1207.28364675
40665,1207.2837923
40666,1207.2837923
40667,1207.2837923
40668,1207.2837923
40669,1207.2837923
40670,1207.2837923
40671,1207.2837585
40672,1207.2837585
40673,1207.2837585
40674,1207.2837585
40675,1207.2837585
40676,1207.2837585
40677,1207.2837585
40678,1207.2837585
40679,1207.2837585
40680,1207.28350141
40681,1207.28159296
40682,1207.28169738
40683,1207.28170554
40684,1207.28340618
40685,1207.28339393
40686,1207.28358976
40687,1207.28358976
40688,1207.28358976
40689,1207.28358976
40690,1207.28368157
40691,1207.28368157
40692,1207.28368157
40693,1207.28368157
40694,1207.28368157
40695,1207.28368157
40696,1207.28368157
40697,1207.28358976
40698,1207.28358976
40699,1207.2836174
40700,1207.2836174
40701,1207.2836174
40702,1207.2836174
40703,1207.2836174
40704,1207.28344093
40705,1207.28344093
40706,1207.28344093
40707,1207.28344093
40708,1207.28344093
40709,1207.28344093
40710,1207.28344093
40711,1207.28344093
40712,1207.28344093
40713,1207.28342103
40714,1207.28342103
40715,1207.28342103
40716,1207.28342604
40717,1207.28352866
40718,1207.28165954
40719,1207.28165954
40720,1207.28165006
40721,1207.28210221
40722,1207.28210221
40723,1207.2836792
40724,1207.28557915
40725,1207.28393921
40726,1207.28396793
40727,1207.28393137
40728,1207.28559634
40729,1207.28559634
40730,1207.28559888
40731,1207.28549725
40732,1207.28894308
40733,1207.28894308
40734,1207.28894308
40735,1207.28894308
40736,1207.28894308
40737,1207.28894308
40738,1207.28894308
40739,1207.28894308
40740,1207.28894308
40741,1207.28894308
40742,1207.28894308
40743,1207.28894308
40744,1207.28894308
40745,1207.28894308
40746,1207.28894308
40747,1207.28894308
40748,1207.28907551
40749,1207.28907551
40750,1207.28907551
40751,1207.28907551
40752,1207.28893126
40753,1207.28893126
40754,1207.28893126
40755,1207.28893126
40756,1207.28893126
40757,1207.28938415
40758,1207.28938415
40759,1207.28929274
40760,1207.28929274
40761,1207.28929274
40762,1207.28929274
40763,1207.28929274
40764,1207.28929274
40765,1207.29307386
40766,1207.29290965
40767,1207.29290965
40768,1207.29290965
40769,1207.29290965
40770,1207.29290965
40771,1207.28532917
40772,1207.28532917
40773,1207.28532775
40774,1207.28532775
40775,1207.28532775
40776,1207.29043173
40777,1207.29043173
40778,1207.29043173
40779,1207.29043173
40780,1207.29043173
40781,1207.29043173
40782,1207.29043173
40783,1207.29043173
40784,1207.29043173
40785,1207.29043173
40786,1207.29043173
40787,1207.28894137
40788,1207.28894137
40789,1207.2908006
40790,1207.2908006
40791,1207.2908006
40792,1207.28894137
40793,1207.29057751
40794,1207.29057751
40795,1207.290585
40796,1207.290585
40797,1207.29072451
40798,1207.29072451
40799,1207.29068164
40800,1207.29071232
40801,1207.29092655
40802,1207.29092655
40803,1207.29092655
40804,1207.29092655
40805,1207.29093409
40806,1207.29093409
40807,1207.29093409
40808,1207.29093159
40809,1207.28960573
40810,1207.29080882
40811,1207.29080882
40812,1207.29090804
40813,1207.29090804
40814,1207.28875736
40815,1207.29090804
40816,1207.29090804
40817,1207.29090804
40818,1207.29090804
40819,1207.29090804
40820,1207.28400678
40821,1207.28400678
40822,1207.28400678
40823,1207.28403611
40824,1207.28402999
40825,1207.28402999
40826,1207.28440148
40827,1207.28440148
40828,1207.28436946
40829,1207.28436946
40830,1207.28436946
40831,1207.28436079
40832,1207.28436079
40833,1207.28436079
40834,1207.28436079
40835,1207.28306467
40836,1207.28306467
40837,1207.28306467
40838,1207.28306467
40839,1207.28298097
40840,1207.28298097
40841,1207.28298097
40842,1207.28297255
40843,1207.28629407
40844,1207.28629407
40845,1207.28629407
40846,1207.28629407
40847,1207.28629407
40848,1207.28677104
40849,1207.28677104
40850,1207.28691803
40851,1207.28691803
40852,1207.28691803
40853,1207.28694296
40854,1207.28694296
40855,1207.28694296
40856,1207.28693354
40857,1207.28682929
40858,1207.28682929
40859,1207.28681976
40860,1207.28681976
40861,1207.28694176
40862,1207.28940561
40863,1207.28939685
40864,1207.28939685
40865,1207.28939685
40866,1207.28939685
40867,1207.28939685
40868,1207.28940561
40869,1207.28941305
40870,1207.28941305
40871,1207.28940428
40872,1207.28940428
40873,1207.28897265
40874,1207.28897265
40875,1207.28896343
40876,1207.28896343
40877,1207.28880953
40878,1207.28902418
40879,1207.28902418
40880,1207.28897099
40881,1207.28897099
40882,1207.28897099
40883,1207.28985184
40884,1207.28944063
40885,1207.28944063
40886,1207.28724806
40887,1207.28724806
40888,1207.28944063
40889,1207.28944063
40890,1207.28939656
40891,1207.28921798
40892,1207.28928561
40893,1207.28921567
40894,1207.28921567
40895,1207.28917044
40896,1207.28916137
40897,1207.28916137
40898,1207.28917951
40899,1207.28917951
40900,1207.28914319
40901,1207.28921299
40902,1207.28921299
40903,1207.28921299
40904,1207.28920387
40905,1207.28930367
40906,1207.28930367
40907,1207.28930367
40908,1207.28929465
40909,1207.28911216
40910,1207.28911216
40911,1207.28911216
40912,1207.28911216
40913,1207.28911216
40914,1207.28879439
40915,1207.28879439
40916,1207.28868693
40917,1207.28184526
40918,1207.28184526
40919,1207.28193784
40920,1207.28654632
40921,1207.28654632
40922,1207.28654632
40923,1207.28654632
40924,1207.28654632
40925,1207.28654632
40926,1207.28642157
40927,1207.28642157
40928,1207.28642157
40929,1207.28642157
40930,1207.28642157
40931,1207.28642157
40932,1207.28642157
40933,1207.2866105
40934,1207.28645791
40935,1207.2870187
40936,1207.2870187
40937,1207.28716116
40938,1207.287059
40939,1207.2869119
40940,1207.28638991
40941,1207.28648939
40942,1207.28789115
40943,1207.28789115
40944,1207.28814194
40945,1207.28814273
40946,1207.28872016
40947,1207.29230086
40948,1207.29230086
40949,1207.30274114
40950,1207.30274114
40951,1207.30274114
40952,1207.30274605
40953,1207.30274605
40954,1207.30273372
40955,1207.30273372
40956,1207.30288816
40957,1207.30288816
40958,1207.30288816
40959,1207.30310542
40960,1207.30310542
40961,1207.30345637
40962,1207.30345637
40963,1207.30345637
40964,1207.30356587
40965,1207.29247739
40966,1207.29247739
40967,1207.30311453
40968,1207.30311453
40969,1207.30311453
40970,1207.30308714
40971,1207.30308714
40972,1207.30308714
40973,1207.30311481
40974,1207.30311481
40975,1207.30310685
40976,1207.30310685
40977,1207.30310685
40978,1207.30306484
40979,1207.30314714
40980,1207.30314714
40981,1207.30314714
40982,1207.30314714
40983,1207.30314714
40984,1207.30316431
40985,1207.30352952
40986,1207.30368139
40987,1207.30381202
40988,1207.3037903
40989,1207.3037903
40990,1207.3037903
40991,1207.30354853
40992,1207.30354853
40993,1207.30348112
40994,1207.30348112
40995,1207.30348112
40996,1207.30342118
40997,1207.3039096
40998,1207.3039096
40999,1207.3039096
41000,1207.3039096
41001,1207.3039096
41002,1207.3039096
41003,1207.30368686
41004,1207.30368686
41005,1207.30368686
41006,1207.30367546
41007,1207.30367546
41008,1207.30373316
41009,1207.30380876
41010,1207.30373316
41011,1207.30355531
41012,1207.30355531
41013,1207.30355531
41014,1207.3035868
41015,1207.30357645
41016,1207.30357645
41017,1207.30357645
41018,1207.30357645
41019,1207.30357645
41020,1207.30357645
41021,1207.30357645
41022,1207.30357227
41023,1207.30355959
41024,1207.30355959
41025,1207.30355959
41026,1207.30355959
41027,1207.30355959
41028,1207.30359294
41029,1207.30357645
41030,1207.30357645
41031,1207.30357645
41032,1207.30356596
41033,1207.30356596
41034,1207.30356596
41035,1207.30356596
41036,1207.30392634
41037,1207.30392634
41038,1207.30392215
41039,1207.30391332
41040,1207.30390274
41041,1207.30390274
41042,1207.30390274
41043,1207.30390274
41044,1207.30390274
41045,1207.30388984
41046,1207.3037766
41047,1207.3037766
41048,1207.3037766
41049,1207.30379123
41050,1207.30379123
41051,1207.30379123
41052,1207.30377905
41053,1207.30377905
41054,1207.30377905
41055,1207.30377905
41056,1207.30336873
41057,1207.30336873
41058,1207.30336873
41059,1207.30331062
41060,1207.30336085
41061,1207.30336085
41062,1207.30342624
41063,1207.30342624
41064,1207.30341284
41065,1207.30339924
41066,1207.30339924
41067,1207.30339924
41068,1207.30340607
41069,1207.3036674
41070,1207.3035899
41071,1207.3035899
41072,1207.30357759
41073,1207.30357759
41074,1207.30356899
41075,1207.30357393
41076,1207.30371355
41077,1207.30371355
41078,1207.30361279
41079,1207.30361279
41080,1207.30372098
41081,1207.30351839
41082,1207.30351839
41083,1207.30351839
41084,1207.30351839
41085,1207.30351839
41086,1207.30386804
41087,1207.30386804
41088,1207.30386804
41089,1207.2906436
41090,1207.2906436
41091,1207.30357147
41092,1207.30357147
41093,1207.30357147
41094,1207.30357147
41095,1207.30356286
41096,1207.30350757
41097,1207.30349897
41098,1207.30348998
41099,1207.30348998
41100,1207.30355671
41101,1207.30355671
41102,1207.30355671
41103,1207.30329394
41104,1207.30374749
41105,1207.30374749
41106,1207.30374749
41107,1207.30379323
41108,1207.30379323
41109,1207.30379323
41110,1207.30388044
41111,1207.30388044
41112,1207.30388044
41113,1207.30388044
41114,1207.30388044
41115,1207.3038676
41116,1207.30384574
41117,1207.30232623
41118,1207.30232623
41119,1207.30251727
41120,1207.30082216
41121,1207.30082216
41122,1207.29912705
41123,1207.29939851
41124,1207.29839797
41125,1207.30167587
41126,1207.30167587
41127,1207.30167587
41128,1207.30167587
41129,1207.30167587
41130,1207.30166542
41131,1207.30168617
41132,1207.30168617
41133,1207.30169025
41134,1207.30169025
41135,1207.30171031
41136,1207.30171031
41137,1207.30153971
41138,1207.30410676
41139,1207.30410676
41140,1207.3041261
41141,1207.3041261
41142,1207.3041261
41143,1207.3041261
41144,1207.3041261
41145,1207.30399674
41146,1207.30399674
41147,1207.30405162
41148,1207.30404094
41149,1207.30404094
41150,1207.30404094
41151,1207.30404094
41152,1207.30404094
41153,1207.30403446
41154,1207.30402134
41155,1207.30402134
41156,1207.30402134
41157,1207.30427777
41158,1207.30425561
41159,1207.30425561
41160,1207.30422125
41161,1207.30425561
41162,1207.30422125
41163,1207.30420714
41164,1207.30420714
41165,1207.30420714
41166,1207.30359415
41167,1207.30359415
41168,1207.30359415
41169,1207.30359415
41170,1207.30379595
41171,1207.30378446
41172,1207.30378446
41173,1207.30378446
41174,1207.30379595
41175,1207.30387967
41176,1207.30387967
41177,1207.30381273
41178,1207.30382268
41179,1207.30382268
41180,1207.30383444
41181,1207.30400606
41182,1207.30398242
41183,1207.30143086
41184,1207.30143086
41185,1207.30143086
41186,1207.30143086
41187,1207.30143086
41188,1207.30143086
41189,1207.30143981
41190,1207.30145429
41191,1207.30145429
41192,1207.30145429
41193,1207.30152192
41194,1207.30331264
41195,1207.30331035
41196,1207.30330738
41197,1207.30331835
41198,1207.30326726
41199,1207.30323862
41200,1207.30324566
41201,1207.30284833
41202,1207.30310652
41203,1207.30311469
41204,1207.3014723
41205,1207.3014723
41206,1207.30146959
41207,1207.30146959
41208,1207.30146959
41209,1207.30146959
41210,1207.30147633
41211,1207.30147633
41212,1207.30147633
41213,1207.3031187
41214,1207.3031187
41215,1207.3031187
41216,1207.3031187
41217,1207.3031187
41218,1207.30295428
41219,1207.30295428
41220,1207.30295428
41221,1207.30294252
41222,1207.3033176
41223,1207.3033176
41224,1207.3033176
41225,1207.3033176
41226,1207.3033176
41227,1207.29264847
41228,1207.29264847
41229,1207.29264847
41230,1207.30312656
41231,1207.30312656
41232,1207.30312656
41233,1207.30312656
41234,1207.30312656
41235,1207.30313297
41236,1207.30338403
41237,1207.30338532
41238,1207.30338532
41239,1207.30338532
41240,1207.30338532
41241,1207.30338532
41242,1207.30339171
41243,1207.30349061
41244,1207.30313809
41245,1207.30313809
41246,1207.30313809
41247,1207.30313809
41248,1207.30313809
41249,1207.30313809
41250,1207.30313809
41251,1207.30311788
41252,1207.30311788
41253,1207.30312271
41254,1207.30312271
41255,1207.30312271
41256,1207.30312271
41257,1207.30343992
41258,1207.30343992
41259,1207.30343826
41260,1207.30343826
41261,1207.30363654
41262,1207.30363455
41263,1207.3037225
41264,1207.3037225
41265,1207.3037225
41266,1207.3037225
41267,1207.30371954
41268,1207.30371725
41269,1207.30371725
41270,1207.30371725
41271,1207.30371725
41272,1207.30371431
41273,1207.30371431
41274,1207.30371431
41275,1207.30371431
41276,1207.30371531
41277,1207.30371531
41278,1207.30363812
41279,1207.30363812
41280,1207.29291774
41281,1207.29291774
41282,1207.29297559
41283,1207.29356086
41284,1207.29356086
41285,1207.29356086
41286,1207.29356086
41287,1207.29355211
41288,1207.29354798
41289,1207.29355531
41290,1207.29319796
41291,1207.29318949
41292,1207.29318949
41293,1207.29318949
41294,1207.29318044
41295,1207.29318044
41296,1207.29318044
41297,1207.29318044
41298,1207.29291694
41299,1207.29291694
41300,1207.29291694
41301,1207.29291694
41302,1207.29291694
41303,1207.29291694
41304,1207.29291694
41305,1207.29291694
41306,1207.29291694
41307,1207.29452706
41308,1207.29452706
41309,1207.29641334
41310,1207.29641334
41311,1207.29641334
41312,1207.29641334
41313,1207.29641334
41314,1207.29809908
41315,1207.29808731
41316,1207.29808121
41317,1207.29808121
41318,1207.29808121
41319,1207.29950175
41320,1207.29950175
41321,1207.29975651
41322,1207.29975651
41323,1207.29968817
41324,1207.29968817
41325,1207.29968817
41326,1207.29967736
41327,1207.29967736
41328,1207.29967736
41329,1207.29967736
41330,1207.29967736
41331,1207.29968099
41332,1207.29968099
41333,1207.29968099
41334,1207.29968099
41335,1207.29968099
41336,1207.29968099
41337,1207.29968099
41338,1207.29966954
41339,1207.29973485
41340,1207.29965815
41341,1207.29965815
41342,1207.29965815
41343,1207.29965815
41344,1207.29963492
41345,1207.29963492
41346,1207.29970119
41347,1207.29970119
41348,1207.29970119
41349,1207.29970119
41350,1207.29970119
41351,1207.29970119
41352,1207.29962784
41353,1207.29962784
41354,1207.29962784
41355,1207.29962784
41356,1207.29962784
41357,1207.29962784
41358,1207.30344495
41359,1207.30344495
41360,1207.30338029
41361,1207.30492515
41362,1207.31740521
41363,1207.31764925
41364,1207.31761255
41365,1207.31761255
41366,1207.31768973
41367,1207.31768973
41368,1207.31770822
41369,1207.31783426
41370,1207.31807448
41371,1207.31807448
41372,1207.31807448
41373,1207.31807448
41374,1207.31807448
41375,1207.31806422
41376,1207.31806422
41377,1207.3178118
41378,1207.3178118
41379,1207.31626584
41380,1207.31711822
41381,1207.31616278
41382,1207.31787653
41383,1207.31787653
41384,1207.31616278
41385,1207.31785682
41386,1207.31785682
41387,1207.31785682
41388,1207.31787097
41389,1207.31787097
41390,1207.31787097
41391,1207.31787097
41392,1207.31787097
41393,1207.31787097
41394,1207.31787097
41395,1207.31785628
41396,1207.31803083
41397,1207.31825815
41398,1207.31825815
41399,1207.31825815
41400,1207.31787566
41401,1207.31826215
41402,1207.31826215
41403,1207.31826215
41404,1207.31826215
41405,1207.31825211
41406,1207.31825211
41407,1207.31828918
41408,1207.31828918
41409,1207.31828918
41410,1207.31828918
41411,1207.31824284
41412,1207.31824634
41413,1207.31824634
41414,1207.31824634
41415,1207.31824634
41416,1207.31824048
41417,1207.31824048
41418,1207.31824048
41419,1207.31828683
41420,1207.31828683
41421,1207.31828683
41422,1207.31828683
41423,1207.31828683
41424,1207.31828683
41425,1207.31827758
41426,1207.31827758
41427,1207.31827758
41428,1207.31869529
41429,1207.31869529
41430,1207.31869529
41431,1207.31869529
41432,1207.31869529
41433,1207.31869529
41434,1207.31869529
41435,1207.31862583
41436,1207.31823858
41437,1207.31823858
41438,1207.31823858
41439,1207.31823858
41440,1207.31862708
41441,1207.31858185
41442,1207.31858185
41443,1207.31858185
41444,1207.31858185
41445,1207.31858185
41446,1207.31858185
41447,1207.31858185
41448,1207.3184907
41449,1207.3184907
41450,1207.3184907
41451,1207.32181637
41452,1207.32200023
41453,1207.32200023
41454,1207.32200023
41455,1207.32200023
41456,1207.32200023
41457,1207.32200023
41458,1207.32200023
41459,1207.32200023
41460,1207.32200023
41461,1207.32200023
41462,1207.32200023
41463,1207.32200023
41464,1207.32198912
41465,1207.32198912
41466,1207.32198912
41467,1207.32198912
41468,1207.32198912
41469,1207.32198912
41470,1207.32198912
41471,1207.32198912
41472,1207.32374137
41473,1207.32225366
41474,1207.32225366
41475,1207.32225366
41476,1207.32225366
41477,1207.32225366
41478,1207.32225366
41479,1207.32225366
41480,1207.32225366
41481,1207.32225366
41482,1207.32224419
41483,1207.32224419
41484,1207.32224419
41485,1207.32224419
41486,1207.32197015
41487,1207.32197015
41488,1207.32197015
41489,1207.32197015
41490,1207.32197015
41491,1207.3217584
41492,1207.3217584
41493,1207.32174338
41494,1207.32174338
41495,1207.32175091
41496,1207.32729727
41497,1207.32729727
41498,1207.32729727
41499,1207.32727221
41500,1207.32727221
41501,1207.32727221
41502,1207.32727221
41503,1207.32727221
41504,1207.32703685
41505,1207.32703685
41506,1207.32709647
41507,1207.32709647
41508,1207.32709647
41509,1207.32709647
41510,1207.32709647
41511,1207.32709647
41512,1207.32709647
41513,1207.32709647
